"year","individual_id","income","h_id","tax_income"
1987,32,18540.0408400529,11,18540.0408400529
1987,33,224315.27553432,11,282637.247173243
1987,34,9610.72751066766,11,9610.72751066766
1987,35,92169.9574986246,11,92169.9574986246
1987,36,28187.3947191257,12,28187.3947191257
1987,37,14521.8818468214,12,14521.8818468214
1987,38,8378.05085174257,12,8378.05085174257
1987,39,12699.7931561167,12,12699.7931561167
1987,40,14561.407909478,13,14561.407909478
1987,41,113089.210001163,13,113089.210001163
1987,42,6822.22277821173,14,6822.22277821173
1987,43,259104.206288512,14,365336.930866802
1987,44,17048.579422695,14,17048.579422695
1987,45,8262.95156357979,15,8262.95156357979
1987,46,7616.98350021587,15,7616.98350021587
1987,47,29206.8406464893,15,29206.8406464893
1987,48,303170.973956391,15,385027.136924617
1987,49,15734.4639455214,16,15734.4639455214
1987,50,19080.5863893627,16,19080.5863893627
1987,51,29959.7054852863,17,29959.7054852863
1987,52,24224.4455045783,17,24224.4455045783
1987,53,7240.91858773462,17,7240.91858773462
1987,54,96997.1425396043,17,96997.1425396043
1987,55,3478.00332579835,18,3478.00332579835
1987,56,5063.83538914253,18,5063.83538914253
1987,57,11811.7845252934,19,11811.7845252934
1987,58,14506.3039521457,19,14506.3039521457
1987,59,107060.462218336,20,107060.462218336
1987,60,8650.83885062014,20,8650.83885062014
1987,61,16860.2197725054,21,16860.2197725054
1987,62,13378.7304106327,21,13378.7304106327
1987,63,244220.246365568,22,297948.700565993
1987,64,193538.587694564,22,290307.881541846
1987,65,4502.55604699749,22,4502.55604699749
1987,66,42394.3979011651,22,42394.3979011651
1987,67,3146.97763155585,23,3146.97763155585
1987,68,6351.14159576965,23,6351.14159576965
1987,69,9205.74602898015,23,9205.74602898015
1987,70,6179.83769154064,24,6179.83769154064
1987,71,31035.5915055005,24,31035.5915055005
1987,72,13769.6407262542,24,13769.6407262542
1987,73,34867.2472098356,25,34867.2472098356
1987,74,139309.915174314,25,164385.699905691
1987,75,127599.838863784,25,127599.838863784
1987,76,985.419099449851,25,985.419099449851
1987,77,15038.7041649612,26,15038.7041649612
1987,78,45007.9675683034,26,45007.9675683034
1987,79,126405.954575704,27,126405.954575704
1987,80,9360.24583662437,27,9360.24583662437
1987,81,26681.9315132964,27,26681.9315132964
1987,82,254762.73622583,28,361763.085440679
1987,83,29687.7803622654,28,29687.7803622654
1987,84,367270.753030439,28,539888.006954745
1987,85,792.242314436079,28,792.242314436079
1987,86,465476.412498511,29,539952.638498273
1987,87,624.855727809913,29,624.855727809913
1987,88,120526.396307387,30,120526.396307387
1987,89,108535.733777844,30,108535.733777844
1987,90,12458.2592580764,30,12458.2592580764
1987,91,13406.5558506505,30,13406.5558506505
1987,92,37545.999849535,31,37545.999849535
1987,93,28419.5594053735,31,28419.5594053735
1987,94,31535.1441669777,31,31535.1441669777
1987,95,158104.240167275,31,173914.664184003
1987,96,31067.3424728554,32,31067.3424728554
1987,97,995.870215582425,32,995.870215582425
1987,98,41126.6366519479,33,41126.6366519479
1987,99,13573.8998050365,33,13573.8998050365
1987,100,77992.683026287,34,77992.683026287
1987,101,5928.88932747144,34,5928.88932747144
1987,102,15125.6110081501,35,15125.6110081501
1987,103,2193.32605526886,35,2193.32605526886
1987,104,2379.6275948588,35,2379.6275948588
1987,105,1608.23536373691,36,1608.23536373691
1987,106,22841.9381427771,36,22841.9381427771
1987,107,360.531445279894,36,360.531445279894
1987,108,144605.27082423,36,196663.168320953
1987,109,8300.47651572927,37,8300.47651572927
1987,110,22516.5221010734,37,22516.5221010734
1987,111,132873.433151755,37,132873.433151755
1987,112,34607.5998242206,38,34607.5998242206
1987,113,41462.0225796069,38,41462.0225796069
1987,114,8476.76945535573,39,8476.76945535573
1987,115,3160.90105821165,39,3160.90105821165
1987,116,57662.3587332418,39,57662.3587332418
1987,117,16244.2021044294,39,16244.2021044294
1987,118,22025.1943308488,40,22025.1943308488
1987,119,6393.95337312778,40,6393.95337312778
1987,120,9556.10885208713,40,9556.10885208713
1987,121,708.293634604697,40,708.293634604697
1987,122,1847.2352389015,41,1847.2352389015
1987,123,2086.25098588731,41,2086.25098588731
1987,124,16806.8582809701,41,16806.8582809701
1987,125,4448.84816894274,41,4448.84816894274
1987,126,39483.4074644153,42,39483.4074644153
1987,127,23221.8842113409,42,23221.8842113409
1987,128,10428.7138395714,42,10428.7138395714
1987,129,1981.98159405519,42,1981.98159405519
1987,130,8051.40101958832,43,8051.40101958832
1987,131,84043.4200789903,43,84043.4200789903
1987,132,45035.1765605917,43,45035.1765605917
1987,133,13796.8949753879,43,13796.8949753879
1987,134,760.10888941018,44,760.10888941018
1987,135,10622.1731517494,44,10622.1731517494
1987,136,274.119269472998,44,274.119269472998
1987,137,315137.402909478,44,400224.501695037
1987,138,23168.9583243039,45,23168.9583243039
1987,139,146034.610154235,45,154796.686763489
1987,140,16967.5616734227,46,16967.5616734227
1987,141,495500.560869331,46,589645.667434504
1987,142,5721.79156503428,46,5721.79156503428
1987,143,77418.8432083473,46,77418.8432083473
1987,144,21667.8430210832,47,21667.8430210832
1987,145,65558.2842792895,47,65558.2842792895
1987,146,3017.40690501096,47,3017.40690501096
1987,147,632379.419471635,48,771502.891755395
1987,148,34670.8449922781,48,34670.8449922781
1987,149,10455.9924846356,48,10455.9924846356
1987,150,3716.96400235989,49,3716.96400235989
1987,151,2234.97997408533,49,2234.97997408533
1987,152,1444.46509607812,49,1444.46509607812
1987,153,1675.20380694798,50,1675.20380694798
1987,154,23378.4064632841,50,23378.4064632841
1987,155,118460.48263408,50,118460.48263408
1987,156,37454.1760006823,51,37454.1760006823
1987,157,1214.22044594729,51,1214.22044594729
1987,158,25050.0183095437,51,25050.0183095437
1987,159,209002.590191253,52,313503.885286879
1987,160,100914.80168849,52,100914.80168849
1987,161,350061.451630261,52,413072.512923708
1987,162,41331.2310689526,53,41331.2310689526
1987,163,158.528791579324,53,158.528791579324
1987,164,57732.4450683145,53,57732.4450683145
1987,165,30322.3535158966,53,30322.3535158966
1987,166,1673.32317622437,54,1673.32317622437
1987,167,18084.7016653473,54,18084.7016653473
1987,168,8039.97130396904,55,8039.97130396904
1987,169,11325.3930781422,55,11325.3930781422
1987,170,44663.2436281203,56,44663.2436281203
1987,171,9065.25424881885,56,9065.25424881885
1987,172,8284.37234521628,57,8284.37234521628
1987,173,2477.12581345002,57,2477.12581345002
1987,174,28521.8831274342,58,28521.8831274342
1987,175,50334.6141737583,58,50334.6141737583
1987,176,51926.4233948834,58,51926.4233948834
1987,177,131106.994613311,59,131106.994613311
1987,178,633.968505559745,59,633.968505559745
1987,179,23151.9910378011,59,23151.9910378011
1987,180,2976.64908491304,59,2976.64908491304
1987,181,54895.0626048791,60,54895.0626048791
1987,182,24835.6978621107,60,24835.6978621107
1987,183,4433.33750388847,61,4433.33750388847
1987,184,12502.3199704741,61,12502.3199704741
1987,185,180650.772513282,61,225813.465641602
1987,186,9777.48018836961,62,9777.48018836961
1987,187,1656.75827954409,62,1656.75827954409
1987,188,112847.457975766,62,112847.457975766
1987,189,127343.750734578,62,127343.750734578
1987,190,8859.67095677411,63,8859.67095677411
1987,191,263335.53140377,63,284402.373916072
1987,192,17169.3165878889,63,17169.3165878889
1987,193,3258.33469116821,63,3258.33469116821
1987,194,13918.0065131315,64,13918.0065131315
1987,195,32257.6543344814,64,32257.6543344814
1987,196,51210.8474964622,64,51210.8474964622
1987,197,39250.041875277,65,39250.041875277
1987,198,140683.607812899,65,166006.657219221
1987,199,31144.6576998532,65,31144.6576998532
1987,200,47818.2544063464,65,47818.2544063464
1987,201,102576.968327351,66,102576.968327351
1987,202,17163.3166394731,66,17163.3166394731
1987,203,6718.69609252264,66,6718.69609252264
1987,204,14425.7716021355,66,14425.7716021355
1987,205,2980.81234531565,67,2980.81234531565
1987,206,23731.1905651082,67,23731.1905651082
1987,207,46896.4049387209,67,46896.4049387209
1987,208,4579.33123479786,67,4579.33123479786
1987,209,5977.71844793372,68,5977.71844793372
1987,210,4177.09767710911,68,4177.09767710911
1987,211,20729.8726598964,69,20729.8726598964
1987,212,184399.921290023,69,210215.910270626
1987,213,8526.71276500746,69,8526.71276500746
1987,214,8579.77277229896,70,8579.77277229896
1987,215,21205.391811367,70,21205.391811367
1987,216,5098.92746915451,71,5098.92746915451
1987,217,100957.850840393,71,100957.850840393
1987,218,14004.5707858,71,14004.5707858
1987,219,120160.250430377,71,120160.250430377
1987,220,57479.1393581224,72,57479.1393581224
1987,221,72579.5279635299,72,72579.5279635299
1987,222,2395.37198893485,73,2395.37198893485
1987,223,1770.43210286335,73,1770.43210286335
1987,224,24063.7830790149,73,24063.7830790149
1987,225,12868.5801326556,74,12868.5801326556
1987,226,13241.6867394868,74,13241.6867394868
1987,227,18895.9544995815,74,18895.9544995815
1987,228,243014.455685035,74,311058.503276845
1987,229,11018.1087358567,75,11018.1087358567
1987,230,8721.65846393616,75,8721.65846393616
1987,231,252965.539935261,75,288380.715526198
1987,232,30806.5686832606,76,30806.5686832606
1987,233,31686.002849876,76,31686.002849876
1987,234,3157.23192157086,76,3157.23192157086
1987,235,67769.1582649996,77,67769.1582649996
1987,236,127132.239523089,77,127132.239523089
1987,237,64308.052804667,77,64308.052804667
1987,238,3927.07014142508,78,3927.07014142508
1987,239,193990.045958443,78,203689.548256365
1987,240,14091.4722432585,79,14091.4722432585
1987,241,346250.131531892,79,405112.653892314
1987,242,44227.8802864451,79,44227.8802864451
1987,243,41126.9488599349,80,41126.9488599349
1987,244,447535.447560935,80,492288.992317029
1987,245,134928.663254663,81,134928.663254663
1987,246,43959.9830579616,81,43959.9830579616
1987,247,6774.39037468694,82,6774.39037468694
1987,248,85173.9624707836,82,85173.9624707836
1987,249,69777.952558215,82,69777.952558215
1987,250,10201.2243486614,82,10201.2243486614
1987,251,15855.2985869931,83,15855.2985869931
1987,252,14578.2332732017,83,14578.2332732017
1987,253,1871.21407919745,83,1871.21407919745
1987,254,60925.0302943766,83,60925.0302943766
1987,255,2361.57905045055,84,2361.57905045055
1987,256,36982.0155583525,84,36982.0155583525
1987,257,2165.00674670658,85,2165.00674670658
1987,258,92468.233573429,85,92468.233573429
1987,259,75626.9610322359,85,75626.9610322359
1987,260,365377.835333097,86,438453.402399716
1987,261,3719.17322528446,86,3719.17322528446
1987,262,92258.499714297,86,92258.499714297
1987,263,15944.3962360358,86,15944.3962360358
1987,264,30452.9330272722,87,30452.9330272722
1987,265,11834.254156173,87,11834.254156173
1987,266,41050.9559997381,87,41050.9559997381
1987,267,4158.8038026663,87,4158.8038026663
1987,268,5691.92243208401,88,5691.92243208401
1987,269,75426.2344401026,88,75426.2344401026
1987,270,290.259779251693,88,290.259779251693
1987,271,14630.1596015755,89,14630.1596015755
1987,272,11315.788481115,89,11315.788481115
1987,273,67492.1561709033,89,67492.1561709033
1987,274,42021.3031698516,90,42021.3031698516
1987,275,2888.84841965662,90,2888.84841965662
1987,276,203683.080758673,90,283119.482254555
1987,277,107322.367643394,90,107322.367643394
1987,278,190346.757348269,91,199864.095215682
1987,279,5118.67185203351,91,5118.67185203351
1987,280,383435.439087592,91,437116.400559855
1987,281,134380.820795685,92,134380.820795685
1987,282,124890.971249813,92,124890.971249813
1987,283,3585.81199163542,93,3585.81199163542
1987,284,19889.677397356,93,19889.677397356
1987,285,29214.4266197054,93,29214.4266197054
1987,286,2827.75402740629,94,2827.75402740629
1987,287,16281.6552228443,94,16281.6552228443
1987,288,70703.6071451656,94,70703.6071451656
1987,289,35325.3055648357,94,35325.3055648357
1987,290,31631.1339023605,95,31631.1339023605
1987,291,192954.348233347,95,204531.609127348
1987,292,7101.51428631488,95,7101.51428631488
1987,293,72376.4005914837,96,72376.4005914837
1987,294,109255.435056922,96,109255.435056922
1987,295,3100.50100672905,96,3100.50100672905
1987,296,1112.05866817281,97,1112.05866817281
1987,297,93047.2034750177,97,93047.2034750177
1987,298,15122.3056819433,97,15122.3056819433
1987,299,800348.060678249,98,872379.386139291
1987,300,35523.5645476958,98,35523.5645476958
1987,301,21135.2480604836,98,21135.2480604836
1987,302,1641.92225647621,98,1641.92225647621
1987,303,6541.38261629615,99,6541.38261629615
1987,304,2784.85253587776,99,2784.85253587776
1987,305,1580285.44478866,99,1943751.09709005
1987,306,3231.02460001653,100,3231.02460001653
1987,307,55943.0586638326,100,55943.0586638326
1987,308,164759.376402913,100,184530.501571263
1987,309,13551.9051355347,100,13551.9051355347
1987,310,27352.8280938277,101,27352.8280938277
1987,311,4346.91129217631,101,4346.91129217631
1987,312,21829.8589207151,101,21829.8589207151
1987,313,12816.5357784154,101,12816.5357784154
1987,314,7115.16138547681,102,7115.16138547681
1987,315,53931.2642094766,102,53931.2642094766
1987,316,6316.31308300837,102,6316.31308300837
1987,317,2169.95777196781,103,2169.95777196781
1987,318,75696.3601742205,103,75696.3601742205
1987,319,29821.8569289816,104,29821.8569289816
1987,320,1930.87311375569,104,1930.87311375569
1987,321,7663.81885509766,104,7663.81885509766
1987,322,78973.6198586282,105,78973.6198586282
1987,323,4933.14279323827,105,4933.14279323827
1987,324,70427.7184331504,105,70427.7184331504
1987,325,13477.65090374,105,13477.65090374
1987,326,2625.59926070705,106,2625.59926070705
1987,327,44631.7399646306,106,44631.7399646306
1987,328,526.707085559387,106,526.707085559387
1987,329,8347.690749689,107,8347.690749689
1987,330,19361.1488138618,107,19361.1488138618
1987,331,32092.6678048821,108,32092.6678048821
1987,332,32386.777597188,108,32386.777597188
1987,333,26156.7429654974,108,26156.7429654974
1987,334,175859.452230565,109,235651.665988957
1987,335,288354.591877429,109,363326.785765561
1987,336,343835.07284138,109,495122.504891587
1987,337,3081.06533427836,109,3081.06533427836
1987,338,6570.25582324968,110,6570.25582324968
1987,339,3334.16393303483,110,3334.16393303483
1987,340,11758.4980132797,110,11758.4980132797
1987,341,34822.2166598595,110,34822.2166598595
1987,342,29161.1521061104,111,29161.1521061104
1987,343,15571.7146850109,111,15571.7146850109
1987,344,17449.1786887342,111,17449.1786887342
1987,345,11764.8833882945,111,11764.8833882945
1987,346,6057.33726342884,112,6057.33726342884
1987,347,7328.52391055273,112,7328.52391055273
1987,348,6351.35251084565,112,6351.35251084565
1987,349,10292.6299891711,113,10292.6299891711
1987,350,2719.45972395191,113,2719.45972395191
1987,351,139988.254575792,114,158186.727670645
1987,352,411134.415794501,114,509806.675585181
1987,353,3092.30938562197,114,3092.30938562197
1987,354,144825.000919899,115,160755.751021088
1987,355,26104.5841528379,115,26104.5841528379
1987,356,22928.4051105972,115,22928.4051105972
1987,357,24045.0744053251,116,24045.0744053251
1987,358,43727.4126279086,116,43727.4126279086
1987,359,25695.4826496554,117,25695.4826496554
1987,360,6054.90945126271,117,6054.90945126271
1987,361,27096.2304623761,117,27096.2304623761
1987,362,81781.7539278557,118,81781.7539278557
1987,363,15461.9228557981,118,15461.9228557981
1987,364,3509.99192877898,119,3509.99192877898
1987,365,1850.19435772077,119,1850.19435772077
1987,366,56053.3084037245,119,56053.3084037245
1987,367,20012.6137954237,119,20012.6137954237
1987,368,9046.51907737792,120,9046.51907737792
1987,369,30896.7118710584,120,30896.7118710584
1987,370,7754.35962346627,120,7754.35962346627
1987,371,19466.4377106043,121,19466.4377106043
1987,372,33820.2199037837,121,33820.2199037837
1987,373,1034.48659407832,122,1034.48659407832
1987,374,5031.73033957094,122,5031.73033957094
1987,375,3033.71989501901,122,3033.71989501901
1987,376,3442.78224153997,123,3442.78224153997
1987,377,226104.623632009,123,332373.796739053
1987,378,130015.125861584,124,130015.125861584
1987,379,69321.0080104149,124,69321.0080104149
1987,380,12629.933923313,125,12629.933923313
1987,381,130195.561674793,125,130195.561674793
1987,382,3527.28657218683,125,3527.28657218683
1987,383,1103.27568545614,125,1103.27568545614
1987,384,234.963791101643,126,234.963791101643
1987,385,30976.072065602,126,30976.072065602
1987,386,23265.0127799586,126,23265.0127799586
1987,387,6733.58385376694,126,6733.58385376694
1987,388,45877.8518971513,127,45877.8518971513
1987,389,23471.7054142031,127,23471.7054142031
1987,390,13990.8968521003,127,13990.8968521003
1987,391,148945.006823947,128,168307.85771106
1987,392,190979.840930732,128,208168.026614498
1987,393,105202.048503712,128,105202.048503712
1987,394,53900.0142512254,128,53900.0142512254
1987,395,4903.97790357747,129,4903.97790357747
1987,396,15176.6027084294,129,15176.6027084294
1987,397,20607.1141050628,129,20607.1141050628
1987,398,27567.1100204839,129,27567.1100204839
1987,399,117814.905335639,130,117814.905335639
1987,400,2619.64536661266,130,2619.64536661266
1987,401,2882.95590581875,130,2882.95590581875
1987,402,20129.2862302175,131,20129.2862302175
1987,403,2425.12563895961,131,2425.12563895961
1987,404,117601.720655945,131,117601.720655945
1987,405,17116.1901227014,132,17116.1901227014
1987,406,387.919609505311,132,387.919609505311
1987,407,15402.442254432,133,15402.442254432
1987,408,30245.9236429093,133,30245.9236429093
1987,409,6926.59827915989,133,6926.59827915989
1987,410,3298.70588609249,134,3298.70588609249
1987,411,22461.0793373724,134,22461.0793373724
1987,412,138113.104801911,135,180928.167290503
1987,413,10730.0840252544,135,10730.0840252544
1987,414,116478.674415339,135,116478.674415339
1987,415,180196.883233874,135,210830.353383633
1987,416,3307.36162646966,136,3307.36162646966
1987,417,80694.018273532,136,80694.018273532
1987,418,18732.760202671,136,18732.760202671
1987,419,31845.2290325521,137,31845.2290325521
1987,420,306445.248859969,137,349347.583700365
1987,421,95869.4464620533,137,95869.4464620533
1987,422,10681.9888029967,138,10681.9888029967
1987,423,2318.67782132466,138,2318.67782132466
1987,424,37974.5267408503,138,37974.5267408503
1987,425,48599.0368725761,138,48599.0368725761
1987,426,135993.397939869,139,135993.397939869
1987,427,187981.24951004,139,248135.249353253
1987,428,30430.122824935,139,30430.122824935
1987,429,28320.1684809058,139,28320.1684809058
1987,430,42662.9401850955,140,42662.9401850955
1987,431,111878.573216635,140,111878.573216635
1987,432,28313.8841657391,140,28313.8841657391
1987,433,12288.5240920624,140,12288.5240920624
1987,434,4531.13347916299,141,4531.13347916299
1987,435,22481.7432835758,141,22481.7432835758
1987,436,21527.4576119615,141,21527.4576119615
1987,437,22040.3046609358,141,22040.3046609358
1987,438,12194.6857626156,142,12194.6857626156
1987,439,9076.97506387803,142,9076.97506387803
1987,440,88340.9497391325,142,88340.9497391325
1987,441,17761.6063598851,143,17761.6063598851
1987,442,228160.841809873,143,255540.142827058
1987,443,6806.16109139127,143,6806.16109139127
1987,444,1385.86405399236,144,1385.86405399236
1987,445,17327.3445060565,144,17327.3445060565
1987,446,86501.4072060743,145,86501.4072060743
1987,447,17496.9155814812,145,17496.9155814812
1987,448,2062.56877555263,146,2062.56877555263
1987,449,9191.13211780679,146,9191.13211780679
1987,450,20773.6802535786,147,20773.6802535786
1987,451,155820.460647724,147,196333.780416132
1987,452,118771.131668765,148,118771.131668765
1987,453,74360.0552002126,148,74360.0552002126
1987,454,44670.7041020201,149,44670.7041020201
1987,455,6500.27302259539,149,6500.27302259539
1987,456,74364.0806535127,150,74364.0806535127
1987,457,136981.564277706,150,136981.564277706
1987,458,67057.1252630474,150,67057.1252630474
1987,459,128645.351363556,150,128645.351363556
1987,460,34757.8578278899,151,34757.8578278899
1987,461,101501.328652442,151,101501.328652442
1987,462,180837.273900177,151,251363.810721246
1987,463,5154.23815426315,151,5154.23815426315
1987,464,215065.493375719,152,268831.866719649
1987,465,69376.4290207412,152,69376.4290207412
1987,466,63453.1831995551,153,63453.1831995551
1987,467,24595.5707498923,153,24595.5707498923
1987,468,5257.86963337975,153,5257.86963337975
1987,469,3377.41293862684,153,3377.41293862684
1987,470,34684.4092017909,154,34684.4092017909
1987,471,17738.5682495457,154,17738.5682495457
1987,472,108830.255470094,154,108830.255470094
1987,473,21493.787015828,154,21493.787015828
1987,474,12624.1919312565,155,12624.1919312565
1987,475,212576.387446042,155,282726.595303236
1987,476,14794.1320800695,155,14794.1320800695
1987,477,8008.90905825163,155,8008.90905825163
1987,478,60315.1693812454,156,60315.1693812454
1987,479,209993.161710682,156,237292.272733071
1987,480,5088.25172271802,157,5088.25172271802
1987,481,14620.4215526098,157,14620.4215526098
1987,482,13121.3982344565,157,13121.3982344565
1987,483,23137.0880632245,157,23137.0880632245
1987,484,36198.3026581185,158,36198.3026581185
1987,485,65847.9079722968,158,65847.9079722968
1987,486,105936.73998386,158,105936.73998386
1987,487,7372.6813944034,158,7372.6813944034
1987,488,21570.0162158052,159,21570.0162158052
1987,489,71783.4384010265,159,71783.4384010265
1987,490,9029.7844481069,160,9029.7844481069
1987,491,43672.6900297492,160,43672.6900297492
1987,492,301424.889437946,160,349652.871748017
1987,493,2940.20321502284,161,2940.20321502284
1987,494,65271.6943392279,161,65271.6943392279
1987,495,19764.8386226098,161,19764.8386226098
1987,496,4906.05254791001,161,4906.05254791001
1987,497,32694.7349135771,162,32694.7349135771
1987,498,20451.243255541,162,20451.243255541
1987,499,4742.66867229112,162,4742.66867229112
1987,500,22693.0428893595,162,22693.0428893595
1987,501,52927.1514610822,163,52927.1514610822
1987,502,16378.2295242387,163,16378.2295242387
1987,503,326517.988404995,163,359169.787245495
1987,504,229628.977676124,164,337554.597183902
1987,505,7137.41754985132,164,7137.41754985132
1987,506,174140.241708357,164,202002.680381694
1987,507,146122.810522128,164,214800.531467528
1987,508,8340.59182740132,165,8340.59182740132
1987,509,231731.642927554,165,322106.9836693
1987,510,267971.753163168,166,318886.38626417
1987,511,56346.4581197515,166,56346.4581197515
1987,512,83967.6213515379,166,83967.6213515379
1987,513,4822.64280026192,167,4822.64280026192
1987,514,360835.410551503,167,487127.804244529
1987,515,9040.82050193363,167,9040.82050193363
1987,516,12825.1333930844,168,12825.1333930844
1987,517,47446.4109653305,168,47446.4109653305
1987,518,25711.9907063666,168,25711.9907063666
1987,519,275027.431491346,169,310780.997585221
1987,520,7315.12895057028,169,7315.12895057028
1987,521,9831.67423801528,169,9831.67423801528
1987,522,32692.395896224,170,32692.395896224
1987,523,51296.6443871337,170,51296.6443871337
1987,524,1782185.72877204,170,2334663.30469137
1987,525,3133.66955516032,170,3133.66955516032
1987,526,117609.257578719,171,117609.257578719
1987,527,83647.6750661173,171,83647.6750661173
1987,528,115162.654460218,172,115162.654460218
1987,529,3282.73028335983,172,3282.73028335983
1987,530,38018.942969326,172,38018.942969326
1987,531,10470.4738247429,172,10470.4738247429
1987,532,1588.07862112862,173,1588.07862112862
1987,533,5691.20239008114,173,5691.20239008114
1987,534,4600.9857467761,173,4600.9857467761
1987,535,256933.404332625,174,326305.423502434
1987,536,7618.95672952177,174,7618.95672952177
1987,537,84707.8635021139,174,84707.8635021139
1987,538,54660.016769132,175,54660.016769132
1987,539,6687.03247232589,175,6687.03247232589
1987,540,49377.8864960077,175,49377.8864960077
1987,541,50744.5859969949,175,50744.5859969949
1987,542,3909.66069898078,176,3909.66069898078
1987,543,65360.9969109889,176,65360.9969109889
1987,544,21847.4772944191,177,21847.4772944191
1987,545,15380.4898273401,177,15380.4898273401
1987,546,5837.26538413207,177,5837.26538413207
1987,547,16965.0128567333,178,16965.0128567333
1987,548,4327.40211076184,178,4327.40211076184
1987,549,21247.9518441178,179,21247.9518441178
1987,550,18049.4401731597,179,18049.4401731597
1987,551,15245.8875896916,180,15245.8875896916
1987,552,117072.760856931,180,117072.760856931
1987,553,8702.26248376087,180,8702.26248376087
1987,554,18061.0469419372,180,18061.0469419372
1987,555,80480.6421205259,181,80480.6421205259
1987,556,159765.516638788,181,188523.30963377
1987,557,18838.1974661463,181,18838.1974661463
1987,558,24291.4693491845,181,24291.4693491845
1987,559,114542.547236497,182,114542.547236497
1987,560,35587.6284609166,182,35587.6284609166
1987,561,36233.5379441594,182,36233.5379441594
1987,562,14912.3135659808,182,14912.3135659808
1987,563,25584.1649107541,183,25584.1649107541
1987,564,22267.0007685841,183,22267.0007685841
1987,565,52261.6544575032,184,52261.6544575032
1987,566,17712.362552545,184,17712.362552545
1987,567,13894.0607428868,185,13894.0607428868
1987,568,19683.3915311249,185,19683.3915311249
1987,569,11060.8834341044,186,11060.8834341044
1987,570,224618.620457085,186,318958.441049061
1987,571,4493.08146357001,186,4493.08146357001
1987,572,135795.726329514,187,135795.726329514
1987,573,21684.0298192803,187,21684.0298192803
1987,574,1063.33387170234,187,1063.33387170234
1987,575,9727.24365035246,187,9727.24365035246
1987,576,124738.211495864,188,124738.211495864
1987,577,3167.25428813518,188,3167.25428813518
1987,578,26870.1609720383,189,26870.1609720383
1987,579,3491.34270081117,189,3491.34270081117
1987,580,24873.8084338605,189,24873.8084338605
1987,581,102291.518666001,190,102291.518666001
1987,582,16189.9016543016,190,16189.9016543016
1987,583,92549.3808714745,191,92549.3808714745
1987,584,65737.9848312871,191,65737.9848312871
1987,585,135153.494070254,191,135153.494070254
1987,586,162596.499024054,191,185360.008887422
1987,587,98776.5676391815,192,98776.5676391815
1987,588,39565.5790384622,192,39565.5790384622
1987,589,24183.6551926681,193,24183.6551926681
1987,590,27077.4949870847,193,27077.4949870847
1987,591,37985.9594445202,194,37985.9594445202
1987,592,5706.06954838635,194,5706.06954838635
1987,593,9032.22055074586,194,9032.22055074586
1987,594,10435.3282049094,195,10435.3282049094
1987,595,10033.9718900523,195,10033.9718900523
1987,596,14439.2479022118,195,14439.2479022118
1987,597,20266.9375885009,195,20266.9375885009
1987,598,6686.2066269562,196,6686.2066269562
1987,599,771.635665478561,196,771.635665478561
1987,600,454196.331013561,197,526867.743975731
1987,601,6472.31997149344,197,6472.31997149344
1987,602,102037.100576182,197,102037.100576182
1987,603,8721.34272977811,198,8721.34272977811
1987,604,46610.1435586384,198,46610.1435586384
1987,605,17938.9352155184,198,17938.9352155184
1987,606,54288.201985953,198,54288.201985953
1987,607,1375.47779753305,199,1375.47779753305
1987,608,31461.3731200631,199,31461.3731200631
1987,609,17606.7196310098,200,17606.7196310098
1987,610,176486.891549776,200,217078.876606224
1987,611,13400.1099793296,201,13400.1099793296
1987,612,12306.8216698599,201,12306.8216698599
1987,613,1396.28527374426,201,1396.28527374426
1987,614,28179.5325390999,202,28179.5325390999
1987,615,55734.741748422,202,55734.741748422
1987,616,15492.471006884,203,15492.471006884
1987,617,9182.29207755726,203,9182.29207755726
1987,618,37816.3986978063,204,37816.3986978063
1987,619,3660.97902959001,204,3660.97902959001
1987,620,35315.8300328198,204,35315.8300328198
1987,621,100567.165080581,204,100567.165080581
1987,622,17212.4715943375,205,17212.4715943375
1987,623,12302.5607953615,205,12302.5607953615
1987,624,13046.5575840838,205,13046.5575840838
1987,625,45655.780389583,206,45655.780389583
1987,626,3263.57090228198,206,3263.57090228198
1987,627,6225.89900150981,206,6225.89900150981
1987,628,2345.31158266261,206,2345.31158266261
1987,629,14759.1076322242,207,14759.1076322242
1987,630,20812.2452708251,207,20812.2452708251
1987,631,25062.8249886002,208,25062.8249886002
1987,632,17122.1688049096,208,17122.1688049096
1987,633,1416.71156153253,208,1416.71156153253
1987,634,3243.58473016449,209,3243.58473016449
1987,635,14130.9152178508,209,14130.9152178508
1987,636,33313.2027001865,209,33313.2027001865
1987,637,29200.6753509383,209,29200.6753509383
1987,638,4568.44319273603,210,4568.44319273603
1987,639,101978.394578974,210,101978.394578974
1987,640,23577.4175616323,210,23577.4175616323
1987,641,13044.9407899294,211,13044.9407899294
1987,642,32958.1972130597,211,32958.1972130597
1987,643,79156.6681573017,212,79156.6681573017
1987,644,54343.6172186792,212,54343.6172186792
1987,645,12161.9433479199,213,12161.9433479199
1987,646,3745.82237750662,213,3745.82237750662
1987,647,80370.3782052435,214,80370.3782052435
1987,648,4592.96971863395,214,4592.96971863395
1987,649,7866.1830563473,215,7866.1830563473
1987,650,122775.887663305,215,122775.887663305
1987,651,9989.18654047087,215,9989.18654047087
1987,652,15007.7676250045,215,15007.7676250045
1987,653,44784.3151280005,216,44784.3151280005
